Timestamp,Employer,Location,Job Title,Years at Employer,Years of Experience,Salary,Signing Bonus,Annual Bonus,Annual Stock Value/Bonus,Gender,Additional Comments
3/21/2016 13:25:19,,,Data Scientist,0.0,0.0,70000.0,0.0,0.0,2500.0,M,
3/21/2016 13:25:20,,,Student,,,0.0,,,,,Wanted to see the results.
3/21/2016 13:25:23,DuPont Pioneer,"Johnston, Iowa",Software Developer,3.0,10.0,125000.0,10000.0,15000.0,0.0,M,
3/21/2016 13:25:27,,,U,3.0,7.0,7.0,4.0,,,,
3/21/2016 13:25:31,,"Istanbul, Turkey",Software Developer,1.0,1.0,24000.0,0.0,800.0,0.0,M,Pay in USD
3/21/2016 13:25:31,Newspaper Company,California,Cto,1.0,8.0,100000.0,0.0,0.0,0.0,M,
3/21/2016 13:25:43,BHHC,"Omaha, NE",Fp&A Analyst,3.0,3.0,46500.0,0.0,0.0,0.0,M,
3/21/2016 13:25:45,Optum,"Plymouth, MN",Software Engineer,1.0,6.0,85000.0,3000.0,5000.0,1000.0,M,
3/21/2016 13:25:46,MathWorks,Boston Metro,Senior Software Engineer,4.0,10.0,115000.0,0.0,10000.0,0.0,M,
3/21/2016 13:25:48,American Express,"Phoenix, Arizona",Intern,0.0,0.0,60000.0,5000.0,,,M,"Summer Intern, June-August"
3/21/2016 13:25:57,,Boston,Data Scientist,0.0,3.0,110000.0,0.0,10000.0,10000.0,M,
3/21/2016 13:26:10,,London,Senior Devops,1.0,5.0,83000.0,,6000.0,2000.0,M,
3/21/2016 13:26:12,,"Toronto, Canada",Developer,5.0,15.0,105000.0,,0.0,0.0,M,
3/21/2016 13:26:13,Hewlett Packard Enterprise,Sunnyvale,Software Engineer,1.0,1.0,100000.0,10000.0,0.0,3000.0,M,
3/21/2016 13:26:16,Salesforce,"Seattle, WA",Senior Software Engineer,2.0,,125000.0,,18000.0,,M,
3/21/2016 13:26:18,,"Austin, Texas",Online Marketing Analyst,0.0,0.0,80000.0,5000.0,,0.0,M,Currently in senior year of college. Two summers of Internship experience + one of research. Private company.
3/21/2016 13:26:18,Autodesk,San Francisco,Software Engineer,0.0,5.0,130000.0,0.0,13000.0,5000.0,M,
3/21/2016 13:26:22,DirecTV/AT&T,"Culver City, CA",Application Engineer,4.0,5.0,79000.0,0.0,10000.0,0.0,M,"Easy job, lots of training. But things might change when AT&T starts taking over."
3/21/2016 13:26:25,,"Lisbon, Portugal",Software Developer,4.0,4.0,14500.0,,1500.0,,M,
3/21/2016 13:26:27,Facebook,Menlo Park,Software Engineer,1.0,3.0,150000.0,50000.0,15000.0,100000.0,M,
3/21/2016 13:26:29,Accretive Technology Group,Seattle,Software Developer,1.0,1.0,75000.0,0.0,2000.0,0.0,M,
3/21/2016 13:26:33,,"Minneapolis, MN",Firmware Engineer,2.0,3.0,67000.0,,,,M,
3/21/2016 13:26:42,,Berchtesgaden,Software Developer,4.0,5.0,45000.0,0.0,,,M,"Yeah I'm underpaid, well but living in Berchtesgaden is priceless no company could ever compensate for that"
3/21/2016 13:26:42,,"Vancouver, B.C.",Full-Stack Developer,1.0,5.0,75000.0,,,,M,
3/21/2016 13:26:49,,"Orlando, FL",Game Designer,1.0,0.0,46000.0,0.0,0.0,0.0,M,
3/21/2016 13:26:54,Sunpower,"Richmond, CA",Financial Engineer,1.0,0.0,87000.0,0.0,8000.0,0.0,M,Mainly software for finance
3/21/2016 13:26:56,,,Product Development Business Analyst,1.0,5.0,75000.0,600.0,,,M,
3/21/2016 13:26:57,,,Software Engineer,,3.0,130000.0,0.0,0.0,0.0,M,
3/21/2016 13:27:00,MRI Software LLC,"Solon, OH",Software Engineer,1.0,3.0,48500.0,,,,M,
3/21/2016 13:27:03,Amazon.com,Seattle,Sde,4.0,4.0,91000.0,20000.0,0.0,35000.0,F,
3/21/2016 13:27:05,,"Montreal, QC",Senior Software Developer,1.0,6.0,75000.0,1300.0,0.0,0.0,M,
3/21/2016 13:27:12,Pricespy,"Ängelholm, Sweden",Agent Developer,1.0,0.0,300000.0,0.0,0.0,0.0,M,
3/21/2016 13:27:13,-,Remote US,Senior Security Engineer,3.0,12.0,115000.0,0.0,46000.0,0.0,M,
3/21/2016 13:27:14,,,Se,,,80000.0,,,,,
3/21/2016 13:27:15,Microsoft,Redmond,Sde Ii,3.0,3.0,145000.0,50000.0,28000.0,,M,
3/21/2016 13:27:31,Synapticon,Stuttgart,Robotics/Embedded Systems Engineer,0.0,0.0,43000.0,0.0,0.0,0.0,M,5 years old company
3/21/2016 13:27:31,,Turkey,Software Engineer,,4.0,1500.0,0.0,3000.0,,M,
3/21/2016 13:27:34,,"Ventura, CA",Web Developer,3.0,10.0,125000.0,,15000.0,,M,
3/21/2016 13:27:34,,,Ggggggggggggg,,,1111111112221.0,,,,,
3/21/2016 13:27:35,Dropbox,San Francisco,Software Engineer,2.5,5.0,140.0,30.0,0.0,,M,
3/21/2016 13:27:41,,"Gilbert, AZ",Senior Ux Engineer,1.0,6.0,110000.0,,11000.0,,M,
3/21/2016 13:27:45,,,Lead .Net Developer,8.0,17.0,55000.0,,5000.0,,M,
3/21/2016 13:27:48,,"San Francisco, CA",Software Engineer,1.0,2.0,123000.0,25000.0,12000.0,0.0,M,
3/21/2016 13:27:53,,,Software Developer,4.0,4.0,62000.0,0.0,750.0,,M,
3/21/2016 13:27:54,Quattro Folia,Helsinki,Senior Software Engineer,1.0,9.0,6000.0,6000.0,0.0,0.0,M,
3/21/2016 13:27:56,,London,Software Developer,1.0,3.0,35000.0,0.0,0.0,0.0,M,
3/21/2016 13:27:58,"Justice Systems, Inc","Albuquerque, NM",Software Engineer,1.0,2.0,51000.0,0.0,0.0,0.0,M,
3/21/2016 13:28:02,,New York City,Sr. Software Developer,1.0,15.0,160000.0,10000.0,40000.0,,M,
3/21/2016 13:32:31,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,M,
3/21/2016 13:28:16,Google,Mountain View,Software Engineer Ii,2.0,2.0,131000.0,15000.0,20000.0,50000.0,M,
3/21/2016 13:28:16,,Sweden,Senior Software Engineer,7.0,20.0,60000.0,,,,M,
3/21/2016 13:28:18,,,Senior Software Developer,5.0,8.0,166500.0,0.0,0.0,55000.0,M,
3/21/2016 13:28:18,,"Barcelona, Spain",Developer,2.0,3.0,35000.0,0.0,0.0,0.0,M,Euros
3/21/2016 13:28:18,Apple,Cupertino,Data Engineer/Software Engineer,2.5,6.0,145000.0,25000.0,20000.0,100000.0,M,
3/21/2016 13:28:34,Pariveda Solutions,Dallas,Consultant 2,2.0,2.0,77000.0,5000.0,0.0,0.0,M,
3/21/2016 13:28:35,,Boston MA,Software Engineer,4.0,4.0,90000.0,0.0,0.0,0.0,M,
3/21/2016 13:28:36,,San francisco,Solutions Architect,1.0,15.0,175000.0,10000.0,,,M,
3/21/2016 13:28:42,A stealth startup,Washington D.C.,Lead,1.0,17.0,175000.0,0.0,10000.0,0.0,M,
3/21/2016 13:28:43,Vmware,Palo Alto,Member Of Technical Staff,3.0,4.0,125000.0,40000.0,16000.0,,M,
3/21/2016 13:28:43,,"Tampa, Florida",Senior Dba (Mssql),1.5,12.0,115000.0,,20000.0,,M,
3/21/2016 13:28:49,,"Washington, DC",Data Scientist,2.0,19.0,185000.0,,,10000.0,M,
3/21/2016 13:28:52,,"Huntsville, AL",Software Developer,1.0,1.0,60000.0,0.0,0.0,0.0,M,
3/21/2016 13:28:56,,Nashville,Sap,1.5,1.5,95000.0,7000.0,,600.0,M,3000 Bonus Stock at Signing
3/21/2016 13:28:56,Myself,"Rennes, France",3D Graphics Engineer,1.5,5.0,15000.0,,,,M,4
3/21/2016 13:28:57,,"London, UK",Scrum Master,1.0,8.0,65000.0,0.0,,0.0,M,
3/21/2016 13:29:00,iQmetrix,"Regina, SK Canada",Software Developer,1.0,0.0,55000.0,0.0,0.0,0.0,M,
3/21/2016 13:29:05,,Poland,Javascript Developer,1.0,15.0,40000.0,,,,M,
3/21/2016 13:29:08,,Kansas City,Interaction Designer,3.0,,100000.0,0.0,0.0,0.0,M,
3/21/2016 13:29:15,,"San Francisco, CA",Software Engineer,1.0,3.0,112000.0,15000.0,10000.0,,M,
3/21/2016 13:29:15,Delaware North,"Buffalo, NY",Data Visualization Engineer,0.0,3.0,80000.0,,,,M,
3/21/2016 13:29:15,Pindrop,Atlanta,Operations Engineer,1.0,4.0,85000.0,,8500.0,,M,
3/21/2016 13:29:18,Twitter,SF,Senior Software Engineer,1.0,8.0,170000.0,0.0,0.0,35000.0,M,
3/21/2016 13:29:22,,New Mexico,Systems Manager,5.0,8.0,65000.0,0.0,0.0,0.0,M,
3/21/2016 13:29:22,,"Chicago, IL",Software Engineer,,,90500.0,,,,M,
3/21/2016 13:29:24,,London,End User Computing Engineer,1.0,2.0,43000.0,,2000.0,,M,
3/21/2016 13:29:26,,"Miami, FL",Business Analyst,1.0,5.0,85000.0,,,,M,
3/21/2016 13:29:31,Series C SaaS Provider,"San Francisco, CA",Full Stack Engineer,2.0,16.0,132000.0,0.0,0.0,0.0,M,
3/21/2016 13:29:41,Garmin,"Olathe, KS",Software Engineer 2,2.75,2.75,72200.0,4000.0,0.0,0.0,M,No annual stock bonus but you get offered an ESPP with discounted stock rates that guarantees a 15% return on up to 10% invested every 6 months. 75 cents on the dollar 401k matching and a an additional 5% of your base salary added to it for free. Rest of the benefits are great as well. Boring to work for.
3/21/2016 13:29:42,University of Oklahoma,"Norman, Ok",It Support Technician Iii,14.0,16.0,37500.0,0.0,0.0,0.0,M,
3/21/2016 13:29:44,AIG,"WILTON, CT USA",Microsoft Developer For Release Management (Grade 22),2.0,20.0,165000.0,20000.0,50000.0,0.0,M,
3/21/2016 13:29:57,,"Vancouver, Canada",Dev.Ops,3.0,12.0,116000.0,0.0,50000.0,,M,
3/21/2016 13:30:09,Picwell,Philadelphia,Data Scientist,1.0,2.0,75000.0,0.0,0.0,0.0,M,
3/21/2016 13:30:19,,Slovakia,Phd Student,2.0,2.0,30000.0,,,,M,European Union Research Grant
3/21/2016 13:30:20,,,Software Engineer,0.0,6.0,100000.0,,,,M,
3/21/2016 13:30:23,,,It Support Specialist,3.0,10.0,51000.0,0.0,,,M,
3/21/2016 13:30:25,,"Minneapolis, MN",Sr. Software Engineer,4.0,5.0,74000.0,0.0,5000.0,0.0,M,
3/21/2016 13:30:28,,London,Cto,2.0,15.0,100000.0,,,,M,
3/21/2016 13:30:30,,"Warsaw, Poland",Videogame Gameplay Programmer,1.0,5.0,6000016000.0,,,,M,
3/21/2016 13:30:34,,"La Mirada, CA",Multimedia Designer Ii,1.0,5.0,60000.0,0.0,2000.0,0.0,M,
3/21/2016 13:30:34,nope,United States,Software Developer,4.0,5.0,61000.0,1000.0,1000.0,0.0,M,
3/21/2016 13:30:40,,,Senior Web Developer,,,73500.0,,,,,
3/21/2016 13:30:42,,Canada,Director Of Engineering,6.0,20.0,130000.0,0.0,0.0,5000.0,M,Currency = CAD
3/21/2016 13:30:45,Amazon,"Seattle, WA",Sde I,0.5,2.0,105000.0,,,,F,
3/21/2016 13:30:45,,"Seattle, WA",Bi Engineer,3.0,2.0,65000.0,0.0,0.0,0.0,M,
3/21/2016 13:30:46,IGS Energy,"Columbus, OH",Application Developer,1.0,3.0,65000.0,0.0,5000.0,0.0,M,
3/21/2016 13:30:49,,,Test,,,50000.0,,,,,
3/21/2016 13:30:49,,,Software Developer,,,100000.0,,,,M,
3/21/2016 13:30:49,,"New York, NY",Senior Software Engineer,2.0,4.0,117500.0,,7500.0,,M,
3/21/2016 13:30:50,,SF,Security Engineer,1.0,7.0,107500.0,19000.0,0.0,8000.0,M,
3/21/2016 13:30:53,Software Company,Palo Alto,Ceo,2.0,10.0,100000.0,,,,M,
3/21/2016 13:30:56,,"Houston, TX",Application Developer,2.5,10.0,85000.0,2000.0,4000.0,0.0,M,
3/21/2016 13:31:04,,"New York, NY",Software Architect,1.0,10.0,180000.0,35000.0,40000.0,0.0,M,
3/21/2016 13:31:06,,San Francisco,Software Engineer,2.0,2.0,125000.0,10000.0,8000.0,0.0,F,
3/21/2016 13:31:09,SpotX,"Denver, CO",Software Engineer,2.0,7.0,84000.0,1500.0,1500.0,0.0,M,
3/21/2016 13:31:10,SolarCity,SF,Software Engineer,2.0,3.0,120000.0,0.0,0.0,30000.0,M,
3/21/2016 13:31:12,,"Exeter, UK",Operations Engineer,1.0,4.0,27500.0,0.0,0.0,0.0,M,
3/21/2016 13:31:13,,Canada,Software Engineer,4.0,4.0,120000.0,0.0,0.0,0.0,M,
3/21/2016 13:31:15,Perk.com,"Austin, TX",Developer,0.0,2.0,54000.0,2500.0,0.0,0.0,M,
3/21/2016 13:31:21,,Paraguay,Software Engineer,2.0,5.0,60000.0,5000.0,,,M,
3/21/2016 13:31:26,,NE,Web Developer,3.5,10.0,88000.0,,,,M,
3/21/2016 13:31:38,Building Robotics Inc.,"Oakland, CA",Senior Backend Engineer,2.0,9.0,145000.0,,,,M,
3/21/2016 13:31:47,,,Software Engineer,2.0,10.0,98000.0,10000.0,,,M,
3/21/2016 13:31:48,,DC Metro Area,Software Developer,,,103000.0,,,,M,
3/21/2016 13:31:48,,,Sr Front-End Developer,1.5,10.0,160000.0,,,10000.0,M,
3/21/2016 13:31:48,,"Chicago, IL",Web Developer,9.0,10.0,57000.0,1500.0,1000.0,0.0,M,Obviously underpaid
3/21/2016 13:31:58,Pomeroy,Cincinatti,Solutions Architect,2.0,23.0,130000.0,,10000.0,0.0,M,
3/21/2016 13:31:59,IBM,"San Diego, CA",Software Developer,8.0,9.0,151000.0,15000.0,5000.0,5000.0,M,
3/21/2016 13:32:07,Quicken Loans,"Detroit, MI",Sr. Software Engineer,3.0,5.0,82000.0,0.0,13000.0,0.0,M,
3/21/2016 13:32:15,Bank,"Stockholm, Sweden",Junior Developer,1.0,1.0,48000.0,0.0,3000.0,3000.0,M,
3/21/2016 13:32:21,Ericsson,"Southampton, UK",Support Engineer,3.0,3.0,44000.0,0.0,0.0,0.0,M,
3/21/2016 13:32:25,Goldman Sachs,London,Analyst (Technology),0.0,0.0,60000.0,13000.0,5000.0,0.0,M,Amounts converted from GBP to USD
3/21/2016 13:32:30,,Latvia,Web Developer,0.0,6.0,42000.0,0.0,0.0,,M,
3/21/2016 13:32:44,,"London, UK",Software Engineer,2.0,2.0,36000.0,,,,M,
3/21/2016 13:32:46,University of Washington,"Seattle, WA",Data Scientist,4.0,10.0,101000.0,0.0,0.0,0.0,M,
3/21/2016 13:32:45,,Boston,Senior Software Developer,1.0,4.0,170000.0,10000.0,25500.0,12500.0,M,
3/21/2016 13:32:46,Verizon,Tampa,Internal Help Desk,4.0,4.0,38000.0,0.0,3000.0,,M,
3/21/2016 13:32:48,State of Oregon,Oregon,Senior Software Developer,5.0,10.0,80000.0,0.0,0.0,0.0,M,
3/21/2016 13:32:48,,,Software Engineer,1.0,2.0,69.0,,,500.0,M,Angular
3/21/2016 13:33:01,Github,,Social Impact Manager,0.5,1.0,106000.0,,,,,
3/21/2016 13:33:05,,"Lancaster, PA",Software Engineer,1.0,10.0,160000.0,,,,M,
3/21/2016 13:33:05,Evertec,Puerto Rico,Software Developer,1.5,2.5,40000.0,,2.0,,M,
3/21/2016 13:33:07,NIST,"Gaithersburg, MD",Postdoc,1.0,7.0,67000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:13,,"Minneapolis, MN",Developer,0.25,5.0,97000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:17,,Seattle,Web Developer,1.0,3.0,62000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:23,,"Broomfield, CO",Software Engineer (Ios),2.0,18.0,115000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:23,LineData,Tunis,Software Engineer,2015.0,0.0,6000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:25,,"Saint Louis, Missouri",Senior Systems Engineer,2.0,8.0,10300.0,,,,M,
3/21/2016 13:33:27,,,Software Developer,1.0,5.0,36000.0,,,,M,
3/21/2016 13:33:36,EMC,Seattle,Senior Sde,5.0,5.0,132000.0,10000.0,15000.0,47600.0,M,
3/21/2016 13:33:44,Bank,"Warsaw, Poland",Data Mining Analyst,5.0,6.0,30000.0,0.0,0.0,0.0,M,
3/21/2016 13:33:44,Digital Agency,NYC,Analyst,2.0,3.0,80000.0,0.0,1000.0,0.0,M,
3/21/2016 13:33:48,Nasdaq,Philadelphia,Engineer,6.0,8.0,105000.0,,21000.0,21000.0,M,Stock doesnt seem to vest on a consistent schedule. Right now seems to be a 25/25/50% vest over 3 years.
3/21/2016 13:33:50,Microsoft,Redmond,Sde 2,3.0,5.0,125000.0,5000.0,14000.0,3000.0,M,
3/21/2016 13:33:52,BI ESFERA,"Asunción, Paraguay",Senior Developer,4.0,10.0,38400.0,0.0,3200.0,0.0,M,
3/21/2016 13:33:56,,,Software Engineer,,,72000.0,0.0,500.0,,M,
3/21/2016 13:34:01,Guidewire,"Dublin, Ireland",Consultant,3.0,4.0,42000.0,0.0,6300.0,20000.0,M,
3/21/2016 13:34:07,Spotify,NYC,Engineer,2.0,10.0,187500.0,10.0,,20000.0,M,
3/21/2016 13:34:09,New York Mets,"New York, New York",Pitcher,3.0,20.0,1000000.0,4500000.0,500000.0,0.0,M,Bartolo Colon
3/21/2016 13:34:12,,Chicago,Full Stack Engineer,1.0,3.0,102500.0,0.0,0.0,26250.0,M,
3/21/2016 13:34:27,,"Ankara, Turkey",Software Engineer,3.0,5.0,16000.0,15000.0,3000.0,,M,
3/21/2016 13:34:29,,Chicago,Software Developer - Security,1.0,3.0,70000.0,,,,M,
3/21/2016 13:34:30,Ticket Broker,Northern California,Chief Of Technology,3.0,15.0,125000.0,0.0,6000.0,8000.0,M,
3/21/2016 13:34:34,,nyc,Quant Dev,11.0,13.0,175000.0,,70000.0,,M,
3/21/2016 13:34:38,IBM Canada,"Toronto, Canada",Peoplesoft Administrator,10.0,15.0,112000.0,0.0,0.0,0.0,M,
3/21/2016 13:34:51,Microsoft,Seattle,Software Engineer,1.0,1.0,105000.0,10000.0,,,M,
3/21/2016 13:34:56,Freelance/Consulting,"Vancouver, Canada",Software Engineer,7.0,9.0,270000.0,,,,M,
3/21/2016 13:35:02,,"Calgary, AB",Web Developer,0.25,3.0,72000.0,0.0,,,M,
3/21/2016 13:35:02,Cisco,Canada,Software Engineer,3.0,15.0,110000120000.0,0.0,1400020000.0,20000.0,M,
3/21/2016 13:35:03,Boutique Development Consulting,"Denver, CO",Consultant,1.0,4.0,88000.0,,4500.0,,M,
3/21/2016 13:35:07,Self-employed,"Kingston, Canada",Consultant,,10.0,180000.0,,,,M,
3/21/2016 13:35:07,,"Boston, MA",Software Engineer,1.0,1.0,85000.0,7500.0,0.0,0.0,F,Financial Analytics Company
3/21/2016 13:35:14,,,It Technician,1.0,1.0,30000.0,,,,M,
3/21/2016 13:35:16,Test,Boston,Test,2.0,2.0,80000.0,0.0,0.0,0.0,M,
3/21/2016 13:35:19,Missouri University of Science and Technology,"Rolla, MO, USA",Secondary Cluster Administrator,1.0,3.0,43000.0,0.0,0.0,0.0,M,
3/21/2016 13:35:20,,,Jr Sysadmin,1.0,3.0,68000.0,,14000.0,,M,
3/21/2016 13:37:39,,"Westminster, CO",Principal Software Engineer,2.0,20.0,125000.0,0.0,14000.0,0.0,M,
3/21/2016 13:35:30,,Seattle,Senior Software Engineer,3.0,20.0,140000.0,,3000.0,30000.0,M,
3/21/2016 13:35:30,Non-Profit,Boston,Techops Manager,3.0,5.0,28800.0,0.0,500.0,0.0,M,
3/21/2016 13:35:40,Canonical,Remote,Software Engineer,1.0,10.0,120000.0,0.0,0.0,0.0,M,
3/21/2016 13:35:45,SolidFire,"Boulder, CO",Senior Software Engineer,2.0,4.0,113000.0,0.0,9000.0,15000.0,M,Recently acquired by NetApp
3/21/2016 13:35:50,,New York City,Director Of Product,2.0,6.0,145000.0,,,,M,
3/21/2016 13:35:51,,,System Analyst,,,11990.0,,,,M,Brazil
3/21/2016 13:36:03,Zillow Group,San Francisco,Senior Software Engineer,2.0,5.0,145000.0,10000.0,0.0,10000.0,M,
3/21/2016 13:36:05,,,Web Development Intern,1.0,7.0,41600.0,,,,M,Paid hourly at $20/hour.
3/21/2016 13:36:09,,"Bialystok, Poland",Programmer,2.0,16.0,42000.0,,2000.0,,M,
3/21/2016 13:36:11,Stealth Startup,San Francisco,Programmer,1.0,15.0,175000.0,0.0,0.0,0.0,M,
3/21/2016 13:36:12,,"Richmond, VA",Web Developer,,7.0,75000.0,,,,M,
3/21/2016 13:36:13,,SEATTLE,Software Engineer,0.0,4.0,115000.0,350000.0,24000.0,,M,
3/21/2016 13:36:17,,,Product Designer,1.0,10.0,130000.0,0.0,0.0,,M,
3/21/2016 13:36:17,,NYC,Software Engineer,2.0,2.0,90000.0,,,,M,
3/21/2016 13:36:17,Microsoft,Redmond,Sde Ii,4.0,11.0,102000.0,6000.0,13000.0,22000.0,M,
3/21/2016 13:36:20,Google,Mountain View,Software Engineer,1.0,4.0,130000.0,20000.0,20000.0,40000.0,M,"negotiated from 0 signing bonus to 20k, and from 160 GSUs to 200"
3/21/2016 13:36:30,,"New York, NY",Software Engineer,2.0,5.0,110000.0,,,,M,
3/21/2016 13:36:33,,"Philadelphia, PA",Senior Software Engineer,2.0,7.0,95000.0,,,,M,
3/21/2016 13:36:35,Microsoft,Seattle,Product Manager,1.0,0.0,105000.0,20000.0,0.0,20000.0,M,
3/21/2016 13:36:40,Facebook,Menlo Park,Data Scientist,4.0,4.0,206000.0,50000.0,50000.0,100000.0,M,
3/21/2016 13:36:41,IBM,Chicago,Managing Consultant,10.0,10.0,123000.0,2000.0,1000.0,0.0,M,
3/21/2016 13:36:43,Amazon,"Seattle, WA",Sr. Product Manager,2.7,7.0,128000.0,50000.0,,70000.0,M,
3/21/2016 13:36:51,,"Baltimore, MD",Cto,1.5,11.0,80000.0,0.0,0.0,1220000.0,M,Cofounder
3/21/2016 13:37:06,,,Lead Developer,,,23000.0,,,,,Working for a Startup
3/21/2016 13:37:07,,"Madison, WI",Business System Consultant,2.0,2.0,83500.0,5000.0,3000.0,0.0,M,
3/21/2016 13:37:18,,,Software Engineer,2.0,6.0,98000.0,,,,M,
3/21/2016 13:37:18,SFDC,San Francisco,Principle Member Of Technical Staff,3.0,13.0,156000.0,60000.0,40000.0,25000.0,M,
3/21/2016 13:37:23,Microsoft,"Seattle, WA",Software Development Engineer,10.0,10.0,190000.0,0.0,65000.0,68000.0,M,
3/21/2016 13:37:24,,London,Lead Developer,5.0,10.0,50000.0,,,,M,
3/21/2016 13:37:26,Simplotel,"Bangalore, India",Senior Software Engineer,1.0,3.5,18000.0,0.0,,2250.0,M,
3/21/2016 13:37:32,,Montana,Sr Systems Engineer,,15.0,105000.0,,,,M,
3/21/2016 13:37:36,Interactive Development Agency,Salt Lake City,Software Developer,2.0,2.0,60000.0,0.0,0.0,0.0,M,
3/21/2016 13:37:45,Popsugar,"San francisco, ca",Senior Software Engineer,1.0,12.0,135000.0,0.0,0.0,0.0,M,
3/21/2016 13:37:45,Facebook,Menlo Park,Software Engineer,1.0,3.0,152000.0,22000.0,15000.0,80000.0,M,
3/21/2016 13:38:01,,,Vp Of Engineering,0.5,20.0,30000.0,,,,M,"Pay is low, but above average in my area. I understand why it's low and agreed to it with future pay raises."
3/21/2016 13:37:57,Amazon,Cape Town,Software Development Engineer Ii,6.0,6.0,675000.0,,,675000.0,M,Total value of RSUs dependent on USD / ZAR exchange rate and value of NASDAQ:AMZN. Grows roughly 20% YoY
3/21/2016 13:38:05,,London,Senior Engineer,1.0,14.0,65000.0,,,28000.0,M,
3/21/2016 13:38:09,Med size US based IT co.,"Bristol, UK",Software Engineer,2.0,6.0,45000.0,,,,M,
3/21/2016 13:38:12,,,Sr. Software Architect,1.0,11.0,140000.0,0.0,10000.0,0.0,M,
3/21/2016 13:38:14,Google,London,Web Solutions Engineer,4.0,8.0,88000.0,0.0,15000.0,35000.0,M,WSE is not a SWE
3/21/2016 13:38:16,Intergen,Wellington,Senior Developer,2.0,6.0,90000.0,,,,M,
3/21/2016 13:38:17,,,Software Engineer,,,85000.0,,,,M,
3/21/2016 13:38:18,,,I Just Want To See The Spreadsheet!,,,0.0,,,,,
3/21/2016 13:38:19,EPAM Systems Inc,Mountain View,Lead Software Engineer,2.0,5.0,130000.0,0.0,20000.0,,M,
3/21/2016 13:38:28,,Chicago,Software Developer,2.0,3.0,67000.0,,2000.0,,M,
3/21/2016 13:38:30,Self,Houston,Consultant,1.0,15.0,275000.0,0.0,0.0,0.0,M,
3/21/2016 13:38:31,,Philadelphia,Software Engineer,1.0,3.0,78000.0,5000.0,3000.0,,M,
3/21/2016 13:38:32,4chan,,Meme Arist Extreme,3.0,3.0,1.0,2.0,,,F,
3/21/2016 13:38:39,,,Vp Engineering,,,130000.0,,,,,
3/21/2016 13:38:42,Google,Mountain View,Analyst,4.0,7.0,101000.0,7500.0,15000.0,50000.0,M,
3/21/2016 13:38:49,Tapjoy,Boston,Senior Engineer,3.0,6.0,11040648.0,0.0,11040.0,0.0,M,
3/21/2016 13:38:52,Private,"Stuart, FL",Web Developer,2.0,10.0,75000.0,0.0,0.0,0.0,M,
3/21/2016 13:39:06,,,Software Engineer,2.0,5.0,110000.0,,,,M,
3/21/2016 13:39:13,,Boston,Product Manager,1.0,5.0,125000.0,0.0,10000.0,,M,
3/21/2016 13:39:18,Cisco,Boston,Architect,6.0,15.0,162000.0,,48000.0,10000.0,M,
3/21/2016 13:39:19,Facebook,Menlo Park,Software Engineering Intern,0.0,1.0,96000.0,0.0,0.0,0.0,M,
3/21/2016 13:39:25,,"Portland, OR",Software Developer,1.0,2.0,88000.0,3000.0,3000.0,,F,
3/21/2016 13:39:26,,,Senior Software Engineer,1.0,5.0,170000.0,0.0,30000.0,,M,
3/21/2016 13:39:28,BK Engineering,NC,Software Engineer,4.0,4.0,90000.0,5000.0,8000.0,0.0,M,
3/21/2016 13:39:36,,"Windsor, Ontario; Canada",Systems Administrator,3.0,10.0,55000.0,0.0,0.0,0.0,M,
3/21/2016 13:39:42,I.B.M.,North Carolina,Senior Software Engineer,12.0,18.0,29000.0,0.0,0.0,0.0,F,Thank you for this service!
3/21/2016 13:39:42,,"Toronto, Ontario",Software Developer,4.0,16.0,140000.0,0.0,0.0,0.0,M,
3/21/2016 13:39:43,Anon,Los Angeles,Software Developer,1.0,2.0,60000.0,0.0,0.0,0.0,M,
3/21/2016 13:39:51,Series A ($8MM) funded startup,Bengaluru,Tech Lead,0.25,3.5,33000.0,0.0,7500.0,0.0,M,Bangalore guys n gals please contribute. :-)
3/21/2016 13:39:53,LivePerson,"Atlanta, Georgia",Devops Engineer,1.0,1.0,46999.0,0.0,0.0,0.0,M,
3/21/2016 13:39:56,Facebook,"Seattle, WA USA",Software Engineer,3.0,7.0,167000.0,25000.0,25000.0,,M,"Strict 40 hr / wk. 8 months parental leave taken. Always ""meets"" or ""exceeds"" performance rating."
3/21/2016 13:40:01,Tableau Software,Chicago,Solution Architect,2.0,16.0,103000.0,,15000.0,28000.0,M,
3/21/2016 13:40:01,,"Phoenix, AZ",Systems Administrator I,,6.0,59000.0,0.0,0.0,0.0,M,
3/21/2016 13:40:03,,Edinburgh,Software Developer,1.0,2.0,32000.0,0.0,3000.0,0.0,M,
3/21/2016 13:40:10,Microsoft,Redmon,Software Engineer,0.0,,106000.0,15000.0,20000.0,30000.0,M,
3/21/2016 13:40:23,,Gainesville,Senior Designer,1.5,6.0,76000.0,0.0,0.0,0.0,M,
3/21/2016 13:40:24,,Houston,Full Stack Engineer,1.5,4.0,70000.0,0.0,2000.0,,M,
3/21/2016 13:40:27,Typical Norwegian consulting firm,"Oslo, Norway",Android Developer,0.5,2.0,450000.0,0.0,0.0,0.0,F,
